LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAY,PAYMENT_RATIO,AVG_BILL_AMT,AVG_PAY_AMT,LATE_PAYMENT_COUNT,CreditDefault
120000,2,2,2,27,1,-2,-2,-2,-1,-1,0,0,0,0,940,170,0,0,0,940,170,2018,1110,3128,2.818018018018018,185.0,521.3333333333334,1,1
10000,1,2,2,37,-1,-1,-1,0,-1,0,885,1475,780,390,780,390,1475,780,0,31250,0,0,4700,33505,7.128723404255319,783.3333333333334,5584.166666666667,0,0
80000,2,2,1,34,0,0,0,0,-1,0,78688,80539,76681,34197,27398,28646,4000,2333,3032,28298,2000,2000,326149,41663,0.1277422282453725,54358.166666666664,6943.833333333333,0,0
80000,2,2,1,25,0,0,0,0,0,0,73267,74425,76347,51150,43193,44230,2971,3435,1750,1593,1730,1972,362612,13451,0.03709474589919804,60435.333333333336,2241.8333333333335,0,1
400000,2,1,2,30,-2,-2,-1,-1,0,0,2912,2668,3222,21755,15258,16002,2668,3222,21755,500,1000,475,61817,29620,0.47915621916301343,10302.833333333334,4936.666666666667,0,0
50000,2,2,2,41,1,2,0,0,0,0,49487,48282,39490,27835,23391,24507,0,2000,2537,1500,1500,1500,212992,9037,0.042428823617788464,35498.666666666664,1506.1666666666667,2,1
10000,1,2,1,35,0,0,0,0,0,0,5828,7717,8830,9687,10025,10400,2000,1400,1162,500,600,0,52487,5662,0.10787433078667098,8747.833333333334,943.6666666666666,0,0
180000,2,2,1,24,0,0,-2,-1,-1,-2,6272,0,0,1000,2190,0,0,0,1000,2190,0,384,9462,3574,0.37772141196364406,1577.0,595.6666666666666,0,0
20000,2,2,2,21,1,3,2,2,-1,-1,21003,20260,9686,0,6884,0,39,0,5000,13749,0,0,57833,18788,0.3248664257430879,9638.833333333334,3131.3333333333335,4,1
80000,2,2,1,29,0,0,2,2,0,0,52533,56340,57022,55081,55350,55906,5120,2600,0,2200,2028,3000,332232,14948,0.044992655734546944,55372.0,2491.3333333333335,2,0
50000,2,3,1,36,0,0,0,0,0,0,46311,47579,47897,28263,8548,8906,2014,1332,698,310,500,330,187504,5184,0.027647410188582643,31250.666666666668,864.0,0,0
50000,2,2,1,47,0,0,3,2,2,0,9532,14023,13513,14388,13862,14149,5000,0,1400,0,659,664,79467,7723,0.09718499502938327,13244.5,1287.1666666666667,3,0
260000,2,3,1,36,0,0,0,0,0,0,118028,113611,107853,103031,98487,77783,4379,3670,4000,4000,3000,3000,618793,22049,0.03563227121185922,103132.16666666667,3674.8333333333335,0,0
200000,1,1,2,33,-2,-2,-2,-2,-2,-2,5448,7616,14771,1973,9500,40647,7616,14771,1973,9500,40647,589,79955,75096,0.9392283159277094,13325.833333333334,12516.0,0,0
200000,2,3,1,34,-2,-2,-2,-1,-1,-1,3600,-4,-4,752,0,2718,4,0,756,0,2718,2722,7062,6200,0.8779382611158312,1177.0,1033.3333333333333,0,0
160000,2,2,1,35,-1,-1,-2,-2,-1,-1,549,0,0,0,1893,0,0,0,0,1893,0,177,2442,2070,0.8476658476658476,407.0,345.0,0,0
150000,2,2,1,34,0,0,-1,-1,-2,-2,23900,22164,3096,-1076,0,0,1329,3107,0,10382,0,2817,48084,17635,0.3667540138091673,8014.0,2939.1666666666665,0,0
70000,1,1,2,36,0,0,0,0,0,0,65275,68595,67916,56766,50395,42214,5000,3000,3000,3000,7000,7000,351161,28000,0.07973550593602365,58526.833333333336,4666.666666666667,0,0
30000,1,3,1,47,0,0,2,0,0,-2,27609,30791,29913,30461,0,0,3630,0,1300,0,0,0,118774,4930,0.04150740060956101,19795.666666666668,821.6666666666666,1,0
430000,2,1,2,42,-2,-2,-2,-2,-2,-2,9777,75276,5999,38845,0,1111,75276,6008,48845,0,1111,1140,131008,132380,1.0104726428920372,21834.666666666668,22063.333333333332,0,0
220000,2,3,1,47,-1,-1,-1,-1,-1,-1,38412,50367,64735,22792,184483,62140,50451,64775,22794,184483,62140,48080,422929,432723,1.0231575512674704,70488.16666666667,72120.5,0,0
100000,1,1,2,32,-1,-1,-1,-1,2,-1,671,671,671,1642,821,671,671,671,1642,0,671,671,5147,4326,0.8404896055954926,857.8333333333334,721.0,1,1
200000,1,2,2,44,-1,-1,-1,0,-1,-1,541,541,1082,541,541,541,541,1082,0,541,541,541,3787,3246,0.8571428571428571,631.1666666666666,541.0,0,0
500000,1,1,2,39,0,0,0,0,0,0,297309,290425,286959,278420,291642,286666,10322,13500,10000,30000,12000,10000,1731421,85822,0.04956737847120948,288570.1666666667,14303.666666666666,0,0
50000,2,2,1,30,0,0,0,0,-2,-2,34811,30753,6680,0,0,0,2000,1000,0,0,0,0,72244,3000,0.041525939870439066,12040.666666666666,500.0,0,1
230000,2,3,1,33,0,0,0,0,0,0,233314,222220,210778,211132,179564,176949,8005,10002,15037,6500,16002,8002,1233957,63548,0.05149936343000607,205659.5,10591.333333333334,0,0
180000,2,1,2,31,-1,-1,-1,-1,-1,-1,766,243,243,243,4889,243,243,243,243,4889,243,13868,6627,19729,2.97706352799155,1104.5,3288.1666666666665,0,0
20000,1,3,2,43,0,0,0,0,0,0,19107,20120,19445,19831,19473,20009,1330,1274,660,752,906,650,117985,5572,0.04722634233165233,19664.166666666668,928.6666666666666,0,0
20000,1,2,2,27,-1,2,-1,-1,-1,-1,780,390,390,0,780,0,0,390,0,780,0,0,2340,1170,0.5,390.0,195.0,1,0
130000,1,2,2,27,0,0,0,0,0,0,81603,84249,85424,82632,84522,86061,3963,3500,2956,3220,3100,3344,504491,20083,0.0398084405866507,84081.83333333333,3347.1666666666665,0,1
20000,1,3,1,57,-1,-1,-1,-1,0,0,390,390,390,21515,2942,0,390,390,10728,59,0,0,25627,11567,0.4513598938619425,4271.166666666667,1927.8333333333333,0,1
160000,1,1,2,40,-1,-1,-1,-1,-1,-1,1430,0,715,715,715,865,0,715,715,715,865,715,4440,3725,0.838963963963964,740.0,620.8333333333334,0,0
330000,2,3,1,45,0,0,0,0,0,0,33369,34509,35406,34770,35468,36211,2000,1470,1374,1072,1113,2000,209733,9029,0.04304997306098707,34955.5,1504.8333333333333,0,0
230000,1,2,1,35,0,0,0,0,0,0,149697,155697,165978,170563,173697,179697,6000,10281,8866,6000,6000,6000,995329,43147,0.043349485446520696,165888.16666666666,7191.166666666667,0,0
50000,1,2,1,27,0,0,0,0,0,0,9837,3898,21682,20833,20289,19380,1010,21282,694,1000,700,400,95919,25086,0.26153316861101555,15986.5,4181.0,0,0
50000,1,3,2,39,0,0,0,0,0,0,39753,40701,41342,41424,41182,41187,2000,2000,2000,1600,2000,2000,245589,11600,0.047233385860115884,40931.5,1933.3333333333333,0,1
160000,1,1,2,29,-1,-1,-1,0,-1,-1,390,4238,780,390,390,540,4238,780,0,390,540,780,6728,6728,1.0,1121.3333333333333,1121.3333333333333,0,0
120000,2,1,1,51,0,0,0,-1,0,0,82865,82741,62914,60584,61412,55572,3652,1258,60584,1228,0,0,406088,66722,0.1643042887255964,67681.33333333333,11120.333333333334,0,0
160000,1,1,2,33,-1,-1,-2,-2,-2,-2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0.0,16.666666666666668,0.0,0,0
70000,2,2,2,27,0,0,2,2,0,0,25105,27867,28125,28364,29586,30110,3500,1000,1000,2000,1000,1500,169157,10000,0.05911667858853018,28192.833333333332,1666.6666666666667,2,0
170000,2,3,2,47,-1,-1,-1,-1,-1,-1,16089,5454,8846,920,380,4765,5455,8866,921,381,4801,1632,36454,22056,0.605036484336424,6075.666666666667,3676.0,0,0
130000,2,2,1,37,0,0,0,2,0,0,41200,42532,46413,45000,45800,0,2019,4900,0,1000,0,0,220945,7919,0.03584149901559212,36824.166666666664,1319.8333333333333,1,1
50000,1,2,2,23,0,0,0,0,0,0,50511,50478,50146,49685,50252,9958,1785,2341,2128,344,359,800,261030,7757,0.02971689077883768,43505.0,1292.8333333333333,0,0
70000,2,2,2,34,0,0,0,0,0,0,62694,63995,66446,67786,69686,70500,1818,3000,1903,2458,1900,0,401107,11079,0.02762105871999242,66851.16666666667,1846.5,0,0
180000,1,1,2,29,-1,-1,-1,-1,-1,-1,1124,18213,4390,1016,4745,0,18213,4390,1016,4745,0,0,29488,28364,0.9618827997829625,4914.666666666667,4727.333333333333,0,0
70000,2,2,1,29,0,0,0,0,0,-2,11502,11009,13997,6832,0,0,2000,4037,2000,0,0,0,43340,8037,0.18544070143054914,7223.333333333333,1339.5,0,0
80000,2,2,1,46,0,0,-1,0,0,0,4742,3913,6383,5016,1760,2783,1277,6387,102,35,1850,6099,24597,15750,0.6403219904866447,4099.5,2625.0,0,0
60000,2,2,1,37,0,0,0,0,0,0,59462,60866,54007,52089,29397,29110,3000,2570,2202,1200,1100,1100,284931,11172,0.039209492824578585,47488.5,1862.0,0,1
80000,2,2,1,23,0,0,0,0,0,0,72364,64105,45867,29713,30270,27912,2756,1366,1000,1023,1093,700,270231,7938,0.02937486816834486,45038.5,1323.0,0,0
20000,2,1,2,24,-1,2,-1,0,0,-1,632,316,948,632,316,1096,0,948,0,0,1096,0,3940,2044,0.5187817258883248,656.6666666666666,340.6666666666667,1,0
50000,2,3,2,23,0,0,0,0,0,0,43979,33403,20879,18573,17318,17936,2000,2000,2000,1000,1000,2800,152088,10800,0.07101151964652043,25348.0,1800.0,0,0
490000,2,1,1,38,-1,-1,-1,-1,-1,0,4290,4738,2803,6027,10722,8452,4738,2803,6027,10722,6000,1139,37032,31429,0.848698422985526,6172.0,5238.166666666667,0,0
50000,1,2,1,64,2,3,2,2,0,0,28433,27682,28403,27648,28202,30008,0,1459,0,1013,2264,0,170376,4736,0.02779734234868761,28396.0,789.3333333333334,4,0
30000,1,2,1,39,1,2,0,0,0,0,30559,26457,27469,28013,28614,29636,129,1456,1000,1050,1500,1505,170748,6640,0.03888771757209455,28458.0,1106.6666666666667,2,0
210000,1,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
290000,2,3,1,49,0,0,0,-1,-1,0,169004,166920,153092,3804,155233,148003,7600,7521,3804,160897,5198,6000,796056,191020,0.23995799290502176,132676.0,31836.666666666668,0,0
110000,1,2,2,29,1,2,2,2,0,0,83687,85360,86274,84001,85897,88759,3900,3200,0,3400,4500,2600,513978,17600,0.0342427107775041,85663.0,2933.3333333333335,4,0
80000,2,1,1,54,2,2,2,0,0,0,12894,15449,14909,14915,15382,16374,3084,0,550,707,1400,200,89923,5941,0.06606763564382861,14987.166666666666,990.1666666666666,3,1
10000,1,1,2,26,0,0,0,0,0,0,6376,7386,8581,9765,10066,10151,1121,1316,1500,450,500,800,52325,5687,0.10868609651218347,8720.833333333334,947.8333333333334,0,1
90000,2,2,1,34,1,2,2,-1,-1,-1,8021,7780,0,9281,0,340,77,0,9281,0,340,0,25422,9698,0.38148060734796635,4237.0,1616.3333333333333,3,0
220000,2,1,2,28,0,0,0,0,0,0,215779,196299,202596,198845,194885,92905,8600,11000,6000,10082,3400,3825,1101309,42907,0.03896000123489411,183551.5,7151.166666666667,0,0
130000,2,2,1,50,-1,-1,-1,-1,-1,-1,1504,1027,2172,836,836,0,1027,2172,836,836,0,2508,6375,7379,1.1574901960784314,1062.5,1229.8333333333333,0,0
180000,1,1,1,31,-1,-1,0,0,-1,-1,1100,860,1480,380,740,1100,860,1000,0,740,1100,380,5660,4080,0.7208480565371025,943.3333333333334,680.0,0,1
280000,1,1,1,49,-2,-2,-2,-2,-2,-2,11797,6163,-54,-54,-54,-54,6231,0,0,0,0,0,17744,6231,0.3511609558160505,2957.3333333333335,1038.5,0,0
130000,2,1,2,32,0,0,0,0,0,0,126080,129104,130745,127344,127809,119976,7000,8000,5000,4500,4500,5000,761058,34000,0.044674650289465455,126843.0,5666.666666666667,0,0
50000,2,3,1,48,0,0,0,0,0,0,38031,31677,27240,31505,25979,25925,2000,2000,5000,2000,21000,0,180357,32000,0.17742588310961038,30059.5,5333.333333333333,0,0
80000,1,2,1,41,-2,-2,-2,-2,-2,-1,3153,1013,0,0,2115,4264,1013,0,0,2115,4264,0,10545,7392,0.70099573257468,1757.5,1232.0,0,0
90000,2,1,2,33,0,0,0,2,2,2,33035,34178,36133,38240,37325,39725,2000,2500,3000,0,3000,2000,218636,12500,0.0571726522622075,36439.333333333336,2083.3333333333335,3,1
30000,1,3,1,51,0,0,0,0,0,-2,13386,13218,14453,15525,0,0,1218,1453,1525,0,0,0,56582,4196,0.07415785938991198,9430.333333333334,699.3333333333334,0,0
130000,1,3,2,27,2,-1,-1,-1,-1,-2,1985,1666,1306,2049,0,0,1671,1306,2049,0,0,1497,7006,6523,0.93105909220668,1167.6666666666667,1087.1666666666667,1,0
80000,2,2,1,47,0,0,2,0,0,0,77714,79049,79206,78031,78293,78870,5000,3000,3000,3000,3000,5000,471163,22000,0.0466929703733103,78527.16666666667,3666.6666666666665,1,1
180000,1,2,2,34,0,0,0,0,0,0,22387,23453,20171,20245,20769,23770,1500,1500,1000,1000,3490,1000,130795,9490,0.07255629037807255,21799.166666666668,1581.6666666666667,0,0
60000,1,1,2,29,1,2,2,0,0,2,43434,44522,43222,43588,46564,47369,2100,0,1708,4000,2000,1903,268699,11711,0.043584084793765514,44783.166666666664,1951.8333333333333,4,1
50000,2,1,2,24,-2,-2,-2,-2,-2,-2,780,0,580,-200,300,0,0,580,0,500,0,0,1460,1080,0.7397260273972602,243.33333333333334,180.0,0,0
30000,2,2,2,22,1,-1,0,0,0,0,-802,19786,20517,13167,10686,10074,21286,1154,413,372,500,1225,73428,24950,0.3397886364874435,12238.0,4158.333333333333,1,0
140000,2,1,2,28,0,0,2,0,0,0,9305,13614,13103,14077,15189,16275,4800,0,1500,1500,1500,1500,81563,10800,0.13241298137635937,13593.833333333334,1800.0,1,1
320000,2,2,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
80000,2,2,1,41,-2,-2,-2,-2,-2,-2,7274,6280,21016,14422,5157,6579,6280,21115,14422,5157,6579,11251,60728,64804,1.0671189566592016,10121.333333333334,10800.666666666666,0,0
100000,1,1,2,41,0,0,0,0,0,0,31452,32453,33490,34926,35771,36366,1527,1564,2000,1426,1320,1333,204458,9170,0.044850287100529206,34076.333333333336,1528.3333333333333,0,1
230000,1,1,1,47,0,0,0,0,0,0,143083,130011,83545,82638,26332,25425,6500,4579,4500,3000,1000,3000,491034,22579,0.04598255925251612,81839.0,3763.1666666666665,0,0
80000,1,1,2,33,2,2,2,2,2,2,67206,65537,69361,67647,72524,74068,0,5500,0,6000,3000,0,416343,14500,0.03482705365527942,69390.5,2416.6666666666665,6,1
70000,1,2,2,27,2,2,2,2,2,2,29193,30214,31130,31622,32102,32742,1800,1700,1300,1300,1300,1300,187003,8700,0.046523317807735706,31167.166666666668,1450.0,6,1
50000,1,1,2,29,0,0,0,0,0,0,16645,18368,20053,20721,21234,22881,2000,2000,1000,1000,2000,0,119902,8000,0.06672115561041517,19983.666666666668,1333.3333333333333,0,0
220000,2,2,2,29,0,0,0,0,0,0,217345,100501,74430,64485,24609,23419,4030,4000,4492,1000,1000,0,504789,14522,0.0287684557310084,84131.5,2420.3333333333335,0,0
240000,1,2,3,35,0,0,0,0,0,0,18392,16427,16475,14648,9384,8171,1505,1327,1500,500,500,2000,83497,7332,0.08781153813909481,13916.166666666666,1222.0,0,0
50000,2,3,1,48,0,0,0,0,0,0,41842,42422,43050,43650,45217,46044,1984,2019,2026,3000,2000,1500,262225,12529,0.047779578606158835,43704.166666666664,2088.1666666666665,0,1
260000,2,2,1,43,1,-2,-2,-1,0,-1,0,-416,-1248,832,416,1398,0,0,2080,0,1398,0,982,3478,3.5417515274949083,163.66666666666666,579.6666666666666,1,0
200000,1,2,1,41,2,2,2,2,2,2,1075,11201,1383,976,1126,563,11000,980,0,563,0,413,16324,12956,0.7936780200931144,2720.6666666666665,2159.3333333333335,6,0
150000,2,1,2,37,-2,-2,-2,-2,-2,-2,702,0,0,0,0,0,0,0,0,0,0,0,702,0,0.0,117.0,0.0,0,0
490000,1,1,1,49,-1,-1,-1,-1,-1,-1,19107,10190,10149,76760,8879,16705,10238,10191,77163,8921,16786,27662,141790,150961,1.0646801608011849,23631.666666666668,25160.166666666668,0,0
230000,2,2,1,45,0,0,0,0,0,0,71149,71922,77500,72851,72860,48758,3000,11261,10000,2100,5000,5000,415040,36361,0.0876084232845027,69173.33333333333,6060.166666666667,0,0
250000,2,2,1,29,0,0,0,-1,-1,-1,227762,191424,18016,15353,325,325,35018,1000,20000,325,325,318,453205,56986,0.12574000728147305,75534.16666666667,9497.666666666666,0,0
200000,1,3,1,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
230000,1,1,1,33,0,0,0,0,0,0,218094,225070,227528,121751,219354,111792,12000,9100,4600,4200,4100,5000,1123589,39000,0.03471020097206363,187264.83333333334,6500.0,0,0
140000,2,2,1,39,0,0,0,0,0,0,133641,136663,137110,139761,137215,133572,7000,6010,6000,5400,5000,5200,817962,34610,0.04231247906381959,136327.0,5768.333333333333,0,0
100000,2,2,2,42,0,0,0,0,0,0,117464,81625,81815,78927,77418,74657,2962,2986,2807,2686,2767,2909,511906,17117,0.03343777959234703,85317.66666666667,2852.8333333333335,0,1
50000,2,2,2,24,0,0,0,0,0,0,54519,53638,53676,51786,34919,33571,2000,2880,1950,1050,1010,1220,282109,10110,0.035837211857828004,47018.166666666664,1685.0,0,0
430000,2,2,1,42,2,2,2,2,2,2,289358,296219,300873,294527,308523,318274,13000,11000,0,19000,15000,0,1807774,58000,0.03208365647475846,301295.6666666667,9666.666666666666,6,1
60000,1,3,2,34,0,0,0,0,0,0,35187,36236,37220,37963,38875,39184,1616,1600,1336,1500,1448,1157,224665,8657,0.03853292680212761,37444.166666666664,1442.8333333333333,0,1
50000,1,1,1,63,-1,-1,2,-1,-1,-1,264,528,264,264,264,264,528,0,264,264,264,264,1848,1584,0.8571428571428571,308.0,264.0,1,0
260000,1,1,2,30,0,0,0,0,0,0,14096,15558,16986,17700,19401,21067,2000,2000,1000,2000,2000,2000,104808,11000,0.10495382031905962,17468.0,1833.3333333333333,0,0
200000,2,2,1,56,-2,-2,-2,-2,-2,-2,2155,0,1750,4990,1200,676,0,1750,4990,1369,676,2158,10771,10943,1.0159688051248723,1795.1666666666667,1823.8333333333333,0,0
140000,1,1,2,34,2,2,2,2,2,2,124640,131032,132065,129307,131154,134470,9900,4700,800,4012,9800,1,782668,29213,0.037324893824712393,130444.66666666667,4868.833333333333,6,1
30000,1,1,1,33,0,0,0,0,0,0,28700,28639,30171,29322,28572,0,1800,2300,1508,1000,0,0,145404,6608,0.04544579241286347,24234.0,1101.3333333333333,0,0
200000,1,1,2,30,-1,-1,-2,-1,0,0,8985,247,6015,34314,23403,-1839,805,6144,34418,230,1839,0,71125,43436,0.6106994727592268,11854.166666666666,7239.333333333333,0,0
120000,2,1,1,35,0,0,0,0,0,0,9756,12092,15516,17373,17950,18363,2519,3643,2500,1000,689,1000,91050,11351,0.12466776496430533,15175.0,1891.8333333333333,0,0
30000,2,2,1,47,1,2,0,0,0,0,23709,23047,24056,24380,24835,25423,0,1698,1022,1000,1000,1000,145450,5720,0.03932622894465452,24241.666666666668,953.3333333333334,2,0
70000,2,1,2,25,0,0,0,0,0,0,31680,28410,24046,19194,16621,10797,2000,2000,2000,3000,2500,900,130748,12400,0.09483892679046715,21791.333333333332,2066.6666666666665,0,0
30000,2,1,2,24,0,0,0,0,0,0,28049,27383,25728,26521,23593,21963,2000,1500,2000,1000,1000,1000,153237,8500,0.05546963200793542,25539.5,1416.6666666666667,0,0
250000,1,1,2,56,-2,-2,-2,-2,-2,-2,777,-3,772,-8,-8,1726,0,775,0,0,1734,0,3256,2509,0.7705773955773956,542.6666666666666,418.1666666666667,0,0
90000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
10000,2,3,2,43,-1,-1,-1,0,0,-2,1593,1928,5797,7727,4196,0,2006,5805,4013,4217,4,12700,21241,28745,1.3532790358269384,3540.1666666666665,4790.833333333333,0,0
210000,1,1,1,44,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,2376,2376,1.0,396.0,396.0,0,1
30000,2,3,2,25,0,0,0,0,0,0,25366,27626,22034,16312,14614,0,5000,1000,326,292,0,0,105952,6618,0.06246224705527031,17658.666666666668,1103.0,0,0
150000,2,2,2,44,0,0,0,0,0,0,39471,41515,43879,44446,45394,46702,2636,3000,1528,1600,2000,2000,261407,12764,0.048828072698894824,43567.833333333336,2127.3333333333335,0,0
180000,2,3,2,26,-1,2,-1,2,2,-2,1728,1539,2703,1650,0,0,0,2703,0,0,0,0,7620,2703,0.3547244094488189,1270.0,450.5,3,0
210000,1,1,2,40,1,2,0,0,0,0,65568,67501,52620,7379,9083,10766,3700,2700,1300,2000,2000,16000,212917,27700,0.13009764368274962,35486.166666666664,4616.666666666667,2,0
130000,2,1,2,26,-2,-2,-2,-2,-2,-2,1016,0,0,0,402,0,0,0,0,402,0,2054,1418,2456,1.7320169252468265,236.33333333333334,409.3333333333333,0,0
80000,2,3,1,48,0,-1,-1,-1,-1,-1,33058,1945,2587,2108,1921,2071,1945,2587,2108,1936,2071,0,43690,10647,0.2436942092011902,7281.666666666667,1774.5,0,0
490000,2,2,1,31,0,0,0,0,0,0,245566,238208,226020,212422,201680,164989,10095,9861,7055,6189,5046,5089,1288885,43335,0.03362208420456441,214814.16666666666,7222.5,0,0
400000,2,2,1,33,0,0,-2,-2,-2,-2,9940,0,11451,101,551,19982,0,11451,104,600,20015,0,42025,32170,0.7654967281380131,7004.166666666667,5361.666666666667,0,0
350000,1,1,2,33,-1,-1,-1,-1,-1,-1,148341,8095,15047,3220,20461,3249,8405,15052,3805,20467,3253,27168,198413,78150,0.39387540130939,33068.833333333336,13025.0,0,0
80000,1,3,1,52,1,2,2,2,2,2,13701,13034,4119,2705,2855,1411,0,1200,0,1411,0,390,37825,3001,0.07933906146728355,6304.166666666667,500.1666666666667,6,1
30000,2,3,1,35,0,0,0,0,0,0,23697,20523,20762,22535,22622,11400,3000,3102,3008,3136,1103,0,121539,13349,0.10983305770164309,20256.5,2224.8333333333335,0,0
20000,1,2,2,29,1,2,2,2,2,2,11586,11103,13913,13393,18152,17725,0,3000,0,5000,0,3000,85872,11000,0.1280976336873486,14312.0,1833.3333333333333,6,1
40000,2,2,1,37,2,2,2,2,2,0,25561,26343,25635,28100,27352,27862,1500,0,2900,0,1100,2400,160853,7900,0.04911316543676524,26808.833333333332,1316.6666666666667,5,1
10000,1,3,2,22,0,0,0,0,0,0,9240,9131,9601,9797,9997,7497,1230,1000,196,200,0,0,55263,2626,0.04751823100446954,9210.5,437.6666666666667,0,0
230000,2,2,2,23,1,-1,-1,-1,-1,-1,-15,6179,1502,708,2882,1939,6194,1502,708,2896,1939,365,13195,13604,1.0309965896172792,2199.1666666666665,2267.3333333333335,1,0
20000,1,1,2,24,1,-1,-1,-2,-1,-1,255,541,275,329,544,190,541,275,329,544,190,241,2134,2120,0.993439550140581,355.6666666666667,353.3333333333333,1,0
50000,2,2,1,55,2,0,0,0,0,0,41696,41768,42561,42871,7606,11267,1674,2079,2001,500,4423,4000,187769,14677,0.07816519233739329,31294.833333333332,2446.1666666666665,1,1
40000,1,1,2,26,0,0,0,2,0,0,38131,35382,38744,38807,39933,38646,1600,4950,1400,2000,1400,1500,229643,12850,0.05595641931171427,38273.833333333336,2141.6666666666665,1,0
30000,1,2,2,43,2,2,2,2,2,2,14697,17332,16770,18483,17888,19097,3200,0,2300,0,1500,0,104267,7000,0.06713533524509192,17377.833333333332,1166.6666666666667,6,1
30000,1,3,2,31,3,2,0,0,0,2,30588,26860,21165,21281,22938,22422,0,1646,762,2000,0,647,145254,5055,0.034801107026312526,24209.0,842.5,3,1
50000,2,1,2,28,0,0,0,0,0,0,46471,43507,44016,43396,41470,48676,1807,2016,1796,1570,10000,1778,267536,18967,0.07089513187010346,44589.333333333336,3161.1666666666665,0,0
30000,2,1,2,24,0,0,0,0,0,0,4848,6524,6290,4440,4531,1300,3000,1108,1000,91,26,0,27933,5225,0.18705473812336662,4655.5,870.8333333333334,0,0
360000,2,1,1,30,-2,-2,-1,-1,-1,-1,323,1986,196,2855,0,463,1986,196,2855,0,463,430,5823,5930,1.0183754078653615,970.5,988.3333333333334,0,0
50000,2,3,2,50,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1
300000,2,2,1,40,0,0,0,0,0,-1,184164,151244,150727,196467,201425,-8276,7028,6000,50000,10013,9505,175074,875751,257620,0.2941703749125037,145958.5,42936.666666666664,0,0
50000,1,1,1,39,-1,-1,-1,-1,-1,-1,8086,20993,16653,9346,3424,13176,21012,16653,9354,3424,13176,10868,71678,74487,1.0391891514830214,11946.333333333334,12414.5,0,0
350000,2,2,1,43,-2,-2,-2,-2,-2,-1,2124,3027,2448,4590,0,430,3048,2460,4616,0,430,430,12619,10984,0.8704334733338617,2103.1666666666665,1830.6666666666667,0,0
50000,2,3,1,42,0,0,0,0,0,0,44332,25913,19057,18788,18108,15256,8802,1500,2000,1000,2000,2000,141454,17302,0.12231538167884966,23575.666666666668,2883.6666666666665,0,0
180000,2,1,2,28,0,0,0,0,0,0,171237,172787,174667,176618,141697,143738,8000,7000,7000,5010,5200,6000,980744,38210,0.0389602179569796,163457.33333333334,6368.333333333333,0,0
480000,2,1,2,32,-1,-1,-1,-1,-1,-1,3655,38022,5785,9233,4893,2168,38024,5785,9233,4893,2168,3625,63756,63728,0.9995608256477821,10626.0,10621.333333333334,0,0
80000,2,3,0,37,-2,-2,-2,-2,-2,-2,7070,3087,5210,3882,4785,1000,3087,5215,3882,4785,1968,0,25034,18937,0.7564512263321882,4172.333333333333,3156.1666666666665,0,0
250000,1,1,1,31,-2,-2,-1,-1,-1,-1,3759,17694,14505,4757,11357,6679,8873,14548,4771,11491,6896,890,58751,47469,0.8079692260557267,9791.833333333334,7911.5,0,0
150000,2,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1
130000,1,1,1,45,2,0,0,2,2,2,53709,55244,58716,57174,61240,61284,3000,5000,0,5000,1200,3000,347367,17200,0.049515354077963654,57894.5,2866.6666666666665,4,1
70000,2,2,2,22,0,0,0,0,0,0,66505,67514,69038,69927,50579,49483,2501,3001,2608,1777,1792,1793,373046,13472,0.03611350878980072,62174.333333333336,2245.3333333333335,0,1
200000,2,1,2,31,-2,-2,-2,-2,-2,-2,6024,2180,2750,0,1060,2000,2180,2750,0,1060,2000,1060,14014,9050,0.6457827886399315,2335.6666666666665,1508.3333333333333,0,0
